ID,CATEGORY
69551,b
386722,b
349149,b
121872,b
21545,b
172888,b
254678,b
349725,b
257631,b
235008,b
142949,b
380346,b
314683,b
409934,b
41790,b
370413,b
347129,b
191186,b
120381,b
117044,b
163532,b
408594,b
338926,b
257260,b
279870,b
101234,b
105819,b
293924,b
208694,b
68486,b
372962,b
37516,b
85205,b
216739,b
23327,b
182830,b
303276,b
211829,b
103527,b
338469,b
95911,b
123194,b
308613,b
361076,b
1089,b
422362,b
169096,b
135773,b
373286,b
278623,b
178573,b
175977,b
262657,b
291609,b
107869,b
114637,b
254043,b
152424,b
311180,b
95560,b
152508,b
19000,b
221342,b
154790,b
318508,b
214069,b
36385,b
232696,b
234425,b
410579,b
311850,b
335932,b
127435,b
316611,b
235600,b
41294,b
111704,b
308074,b
278555,b
379714,b
391226,b
344719,b
199774,b
133209,b
31257,b
304294,b
321324,b
236928,b
36668,b
312007,b
126846,b
57709,b
12782,b
187475,b
110951,b
22964,b
193524,b
15037,b
167929,b
118031,b
122738,b
24650,b
212602,b
24093,b
230462,b
5408,b
332401,b
355844,b
137922,b
102252,b
419696,b
145207,b
23656,b
291524,b
248973,b
185527,b
262672,b
347081,b
146392,b
229613,b
45399,b
394408,b
348017,b
213227,b
171824,b
326919,b
288495,b
287703,b
163546,b
220809,b
43900,b
164240,b
385010,b
194541,b
349861,b
265355,b
409345,b
93708,b
226599,b
414859,b
159413,b
176867,b
201273,b
368776,b
268734,b
205395,b
339134,b
394675,b
285581,b
47283,b
273539,b
57592,b
139055,b
236695,b
325335,b
309485,b
207212,b
230292,b
206647,b
117580,b
185992,b
8013,b
36050,b
332818,b
200766,b
418683,b
64048,b
23766,b
81714,b
248725,b
68842,b
297287,b
111011,b
378669,b
65033,b
250221,b
8792,b
8886,b
68090,b
55001,b
334735,b
230176,b
309761,b
254548,b
373691,b
387399,b
419241,b
388463,b
244308,b
335590,b
46627,b
45326,b
135031,b
174756,b
226392,b
8484,b
128983,b
102385,b
202308,b
232382,b
14925,b
114683,b
40526,b
242003,b
339179,b
212223,b
60327,b
109370,b
152338,b
341876,b
55018,b
192973,b
371482,b
262409,b
121690,b
132795,b
336531,b
3176,b
63807,b
410316,b
192495,b
214604,b
319998,b
197573,b
305322,b
422886,b
37166,b
43027,b
213701,b
219311,b
65796,b
170519,b
26619,b
364774,b
363832,b
229602,b
239475,b
90537,b
13845,b
129195,b
402545,b
169149,b
15506,b
374354,b
388694,b
328375,b
317231,b
199456,b
259012,b
349141,b
327315,b
52704,b
379649,b
249702,b
169710,b
54190,b
208866,b
224946,b
43511,b
276419,b
373718,b
180150,b
136187,b
158656,b
5291,b
305199,b
127262,b
29106,b
241861,b
321491,b
298789,b
412152,b
283413,b
7997,b
287819,b
187110,b
377628,b
326175,b
345052,b
289038,b
157476,b
286063,b
20719,b
188287,b
237764,b
256709,b
348137,b
281183,b
296112,b
329360,b
98532,b
301149,b
196427,b
184482,b
251016,b
277285,b
366267,b
17791,b
158725,b
357944,b
126927,b
138916,b
117885,b
303825,b
156206,b
5656,b
271517,b
315058,b
374890,b
332069,b
210647,b
41496,b
419739,b
166106,b
30636,b
372065,b
59731,b
207351,b
273849,b
383207,b
165926,b
136480,b
138747,b
192061,b
97276,b
20520,b
390564,b
321450,b
420499,b
400919,b
74201,b
217061,b
244510,b
258442,b
214618,b
99115,b
113487,b
82038,b
421285,b
38670,b
172146,b
348204,b
67390,b
347328,b
334389,b
240829,b
224036,b
390029,b
328526,b
340533,b
294089,b
63114,b
247376,b
378117,b
304818,b
161980,b
197405,b
363341,b
37035,b
308519,b
163752,b
341356,b
405580,b
159800,b
21809,b
270643,b
96588,b
241348,b
183681,b
98236,b
294630,b
211147,b
395182,b
95350,b
115930,b
14999,b
264249,b
381023,b
294540,b
46512,b
2343,b
346383,b
195575,b
212343,b
7831,b
300128,b
268085,b
119378,b
157808,b
158883,b
210174,b
358030,b
135319,b
8205,b
200174,b
27442,b
393436,b
234512,b
260446,b
300786,b
276460,b
6206,b
71145,b
319158,b
255873,b
85574,b
108282,b
328298,b
355880,b
292590,b
377617,b
108294,b
1334,b
186985,b
220529,b
338127,b
352550,b
248772,b
72566,b
249007,b
390247,b
328572,b
277903,b
26989,b
89557,b
254392,b
58848,b
28692,b
327634,b
287336,b
305050,b
381777,b
255152,b
144188,b
262617,b
300842,b
99279,b
413246,b
299643,b
119915,b
187543,b
321568,b
257704,b
239524,b
379091,b
141941,b
154318,b
112388,b
237623,b
82227,b
339049,b
348830,b
178446,b
109809,b
302446,b
368672,b
417082,b
379446,b
87475,b
131507,b
258753,b
112323,b
412421,b
370559,b
369588,b
367679,b
303592,b
44500,b
268652,b
77169,b
265616,b
83684,b
281607,b
296082,b
232950,b
186423,b
93002,b
216056,b
96344,b
394144,b
70799,b
57142,b
34099,b
165738,b
339286,b
417653,b
16704,b
98249,b
126740,b
162821,b
277597,b
124165,b
194018,b
94023,b
98575,b
166112,b
37809,b
218130,b
193910,b
146997,b
99055,b
137849,b
326414,b
72319,b
345606,b
29771,b
295231,b
291652,b
184249,b
231950,b
23797,b
8573,b
296913,b
78797,b
355242,b
328321,b
417800,b
354782,b
407777,b
416395,b
263293,b
422314,b
70079,b
412468,b
184182,b
325704,b
273772,b
55928,b
387344,b
267661,b
171019,b
226634,b
163674,b
419134,b
403524,b
180853,b
395811,b
86975,b
145771,b
371512,b
86208,b
308038,b
8371,b
107319,b
234578,b
19737,b
31665,b
25899,b
164100,b
422685,b
59550,b
9845,b
91458,b
114955,b
259227,b
131357,b
256977,b
45070,b
197176,b
299571,b
118627,b
359909,b
143255,b
261460,b
416798,b
51910,b
350457,b
408154,b
112546,b
203255,b
326913,b
247992,b
396078,b
33560,b
359100,b
112139,b
132426,b
245614,b
269389,b
20865,b
121477,b
422800,b
334034,b
412224,b
296953,b
193477,b
120040,b
44665,b
304282,b
26931,b
213090,b
369099,b
284124,b
174778,b
182789,b
345119,b
184103,b
387054,b
121366,b
327559,b
395744,b
74582,b
344781,b
177645,b
404017,b
363768,b
22620,b
90148,b
421505,b
120710,b
4821,b
172431,b
397432,b
346049,b
86720,b
61829,b
255604,b
16363,b
394977,b
294128,b
164338,b
132002,b
63746,b
396848,b
307157,b
300657,b
352133,b
76078,b
153164,b
115971,b
93359,b
72322,b
354413,b
182804,b
209270,b
266455,b
277814,b
418890,b
405116,b
37041,b
371809,b
52612,b
269333,b
380865,b
297789,b
372941,b
59883,b
272336,b
242782,b
122186,b
279464,b
141397,b
324308,b
286442,b
360816,b
193790,b
284016,b
402791,b
33497,b
76341,b
369782,b
238738,b
1997,b
1402,b
175819,b
196041,b
411301,b
254408,b
45487,b
403852,b
315977,b
162115,b
54646,b
78150,b
296199,b
338058,b
97742,b
237358,b
306090,b
308081,b
25934,b
249042,b
34004,b
337239,b
326411,b
121813,b
413562,b
334351,b
398085,b
84775,b
21857,b
192419,b
152891,b
137986,b
383146,b
70193,b
24830,b
31778,b
131687,b
119689,b
116593,b
132527,b
248948,b
324345,b
238915,b
245634,b
315116,b
256652,b
250127,b
162448,b
341551,b
216098,b
226798,b
219288,b
90870,b
244445,b
115594,b
96078,b
220622,b
223007,b
329830,b
89586,b
83997,b
303149,b
251726,b
82657,b
169987,b
396439,b
325442,b
63569,b
147013,b
104818,b
254890,b
211507,b
203000,b
65798,b
15428,b
265489,b
7980,b
329236,b
90706,b
102837,b
55063,b
60012,b
268127,b
421780,b
213827,b
265325,b
282334,b
98068,b
403545,b
332197,b
321211,b
72332,b
378074,b
230929,b
166742,b
331123,b
259834,b
46738,b
38634,b
197082,b
226901,b
290855,b
278894,b
353086,b
34512,b
107750,b
246067,b
167381,b
317491,b
200101,b
238204,b
127576,b
211864,b
166192,b
265173,b
69931,b
147119,b
376124,b
374571,b
332853,b
201187,b
236244,b
187732,b
112845,b
139151,b
310431,b
403163,b
401940,b
229450,b
307699,b
292428,b
234360,b
87911,b
311829,b
394257,b
297122,b
312300,b
375435,b
233176,b
145438,b
53450,b
405835,b
109390,b
161735,b
350935,b
242502,b
419475,b
216566,b
129575,b
87339,b
264211,b
241521,b
300879,b
118490,b
333257,b
134730,b
361222,b
392725,b
341020,b
120254,b
162265,b
317723,b
136571,b
380855,b
262041,b
45676,b
198664,b
229466,b
336151,b
146128,b
225440,b
146361,b
146844,b
98920,b
177160,b
199263,b
317342,b
276586,b
325998,b
22079,b
394995,b
386268,b
233084,b
284763,b
106167,b
46066,b
357059,b
15386,b
268116,b
224104,b
206883,b
73203,b
103046,b
211691,b
12635,b
356886,b
266179,b
212079,b
56611,b
382602,b
208575,b
355614,b
280039,b
22686,b
400957,b
117677,b
63886,b
384623,b
104622,b
16582,b
70,b
392404,b
143604,b
68806,b
396729,b
399930,b
72286,b
356267,b
358078,b
345841,b
187109,b
183462,b
212043,b
261777,b
264648,b
110872,b
68236,b
98511,b
370300,b
304864,b
169499,b
351771,b
418531,b
389631,b
278520,b
56365,b
110426,b
298346,b
243008,b
336703,b
306649,b
391743,b
60117,b
81131,b
117037,b
181419,b
59738,b
120929,b
11126,b
98248,b
108522,b
107661,b
35989,b
338939,b
303864,b
98003,b
249594,b
408324,b
312189,b
293683,b
101905,b
422352,b
55564,b
285127,b
245560,b
223835,b
57289,b
191335,b
389912,b
45748,b
238372,b
50856,b
274432,b
75982,b
341951,b
409375,b
183938,b
410101,b
322334,b
161731,b
289516,b
143757,b
362351,b
250505,b
127834,b
175746,b
339823,b
277779,b
132427,b
66201,b
356966,b
324275,b
39669,b
224658,b
179165,b
198659,b
59102,b
235157,b
93267,b
201364,b
17881,b
2160,b
332710,b
42305,b
127542,b
401361,b
148737,b
20289,b
351441,b
247415,b
129426,b
181647,b
212685,b
283842,b
284474,b
254979,b
243788,b
327467,b
84591,b
382430,b
358867,b
313041,b
118170,b
150201,b
279221,b
2152,b
397314,b
270774,b
89292,b
207563,b
220084,b
137561,b
176019,b
213251,b
225752,b
250252,b
48184,b
265208,b
345788,b
151594,b
321709,b
412817,b
110201,b
335348,b
93127,b
358730,b
224893,b
324302,b
379587,b
416740,b
77660,b
30348,b
161593,b
227164,b
218168,b
228842,b
5738,b
41344,b
187304,b
4483,b
413604,b
340634,b
361923,b
329094,b
292942,b
313969,b
366582,b
10983,b
247674,b
57450,b
377171,b
153032,b
307040,b
400838,b
370448,b
222841,b
383458,b
142432,b
132714,b
328848,b
194273,b
325563,b
330001,b
20270,b
218334,b
356687,b
205750,b
265827,b
171228,b
3587,b
378226,b
403451,b
72792,b
130495,b
344385,b
252569,b
141629,b
250635,b
367293,b
321339,b
142667,b
229937,b
298681,b
314786,b
219473,b
347214,b
194991,b
412670,b
324242,b
254387,b
360517,b
388067,b
328338,b
320791,b
139301,b
187029,b
171070,b
17737,b
237811,b
143823,b
398306,b
147210,b
149867,b
241203,b
20464,b
165920,b
114682,b
177805,b
363451,b
10954,b
183280,b
22124,b
17631,b
178281,b
158998,b
26292,b
8665,b
35994,b
419150,b
203422,b
77363,b
118308,b
412290,b
207335,b
322670,b
191411,b
287991,b
342331,b
77040,b
257474,b
240848,b
82842,b
286163,b
64366,b
411391,b
301201,b
59581,b
91779,b
213192,b
280151,b
307544,b
93138,b
319731,b
271190,b
33676,b
336802,b
300467,b
54441,b
344861,b
42029,b
414396,b
95779,b
197801,b
166655,b
18366,b
397995,b
339070,b
52146,b
340504,b
121069,b
232875,b
349923,b
287638,b
397240,b
248531,b
186083,b
419606,b
79031,b
320317,b
152036,b
177042,b
380788,b
298726,b
201385,b
304541,b
281000,b
282085,b
205664,b
339887,b
303674,b
143609,b
238502,b
317598,b
215069,b
123840,b
240855,b
240804,b
72351,b
142834,b
117445,b
37168,b
170662,b
262576,b
247133,b
80438,b
255898,b
311447,b
295956,b
221029,b
296353,b
122347,b
10267,b
316015,b
140092,b
26975,b
251337,b
120824,b
192517,b
348388,b
345531,b
197467,b
239914,b
83961,b
161336,b
291231,b
401314,b
196706,b
292508,b
175867,b
289167,b
342532,b
188957,b
179608,b
292464,b
147199,b
115261,b
403630,b
336896,b
338046,b
104498,b
119775,b
56359,b
412219,b
200050,b
320304,b
315705,b
286327,b
51905,b
5901,b
377134,b
261525,b
99873,b
287741,b
254649,b
68201,b
290190,b
227097,b
293135,b
356755,b
128771,b
103876,b
65319,b
24279,b
411929,b
344659,b
208133,b
140497,b
417584,b
279014,b
387807,b
223520,b
245420,b
129370,b
124329,b
408639,b
244452,b
405176,b
258722,b
338788,b
421930,b
318833,b
36507,b
208358,b
96969,b
369866,b
284969,b
322419,b
213465,b
58720,b
285988,b
266453,b
352321,b
283099,b
164650,b
307430,b
61494,b
209163,b
348427,b
289636,b
392885,b
56029,b
201416,b
228801,b
368139,b
100160,b
99143,b
417517,b
137337,b
211175,b
139165,b
181035,b
46510,b
359046,b
57420,b
397550,b
81943,b
81294,b
58400,b
183200,b
393347,b
114765,b
202239,b
378684,b
214765,b
61740,b
293505,b
316568,b
11728,b
105016,b
305654,b
354047,b
107219,b
389483,b
89309,b
58268,b
200867,b
44918,b
75837,b
60132,b
230138,b
382269,b
141055,b
178233,b
255659,b
22835,b
271229,b
11798,b
219459,b
164695,b
139740,b
33550,b
135852,b
8941,b
299513,b
181965,b
161222,b
24388,b
312907,b
76158,b
404668,b
36643,b
309404,b
1840,b
116289,b
93527,b
192978,b
223108,b
373514,b
90258,b
198894,b
389999,b
192194,b
357,b
189487,b
273886,b
409293,b
21577,b
360505,b
346162,b
379735,b
352204,b
302953,b
269660,b
8340,b
245521,b
233335,b
230213,b
264281,b
107416,b
154457,b
287614,b
208522,b
353757,b
295696,b
328446,b
79955,b
326483,b
418288,b
100419,b
153968,b
265398,b
80689,b
280678,b
395881,b
397090,b
348487,b
1308,b
142941,b
38378,b
98559,b
273350,b
187653,b
320865,b
3692,b
155250,b
233961,b
356599,b
65277,b
378055,b
273329,b
296780,b
78199,b
65453,b
240720,b
348231,b
282198,b
47116,b
26328,b
91720,b
279001,b
258422,b
289130,b
120259,b
350960,b
391080,b
316296,b
94490,b
110980,b
227542,b
198836,b
208619,b
292622,b
10697,b
379503,b
344364,b
224174,b
29095,b
168145,b
320529,b
71646,b
327769,b
358200,b
24221,b
239845,b
320768,b
121193,b
248637,b
76057,b
21006,b
344610,b
6190,b
417607,b
227063,b
345630,b
229181,b
409634,b
59497,b
198382,b
144981,b
121656,b
293714,b
328085,b
256901,b
153433,b
344755,b
286338,b
314288,b
259894,b
358338,b
29757,b
86647,b
270570,b
45536,b
387103,b
325378,b
250827,b
298078,b
169901,b
308127,b
347187,b
422375,b
357298,b
331175,b
165250,b
5873,b
406936,b
234948,b
111904,b
356103,b
289586,b
100588,b
103077,b
366800,b
309869,b
16676,b
299724,b
303457,b
104520,b
301793,b
142701,b
31053,b
202305,b
345868,b
138220,b
53003,b
22660,b
360979,b
194198,b
129371,b
125306,b
221819,b
201799,b
196239,b
208139,b
70426,b
250343,b
535,b
171063,b
131697,b
68766,b
143655,b
305640,b
239415,b
24976,b
396877,b
34815,b
19866,b
259586,b
71778,b
207521,b
234400,b
94648,b
307920,b
238860,b
119349,b
290699,b
422247,b
272676,b
362931,b
224571,b
305465,b
59059,b
40773,b
311317,b
328245,b
326645,b
195743,b
211937,b
140503,b
74758,b
23496,b
338824,b
348622,b
195507,b
400472,b
5089,b
12572,b
267436,b
88863,b
286194,b
61871,b
284286,b
87496,b
422307,b
56855,b
329056,b
103666,b
311104,b
265214,b
148095,b
91491,b
221905,b
239895,b
93299,b
62657,b
324022,b
207215,b
249519,b
275500,b
304376,b
188433,b
146159,b
421815,b
101168,b
38207,b
296492,b
403787,b
342143,b
28895,b
210179,b
267752,b
207204,b
396028,b
143017,b
104895,b
1858,b
385156,b
396431,b
391702,b
136414,b
42417,b
71678,b
237783,b
309794,b
178980,b
309237,b
56897,b
51347,b
404373,b
66216,b
199962,b
45727,b
79323,b
234925,b
317974,b
349201,b
275982,b
292077,b
90805,b
350757,b
294393,b
104296,b
303158,b
202380,b
94970,b
147188,b
340964,b
283775,b
168019,b
51213,b
342741,b
63822,b
131640,b
390212,b
178672,b
172507,b
210953,b
160734,b
166071,b
64210,b
153380,b
161235,b
388600,b
213359,b
22516,b
363844,b
1142,b
289993,b
251949,b
51563,b
318107,b
351649,b
174504,b
269884,b
384565,b
401665,b
85211,b
58091,b
68934,b
152404,b
234675,b
401534,b
312832,b
253138,b
319996,b
391326,b
299534,b
266193,b
209302,b
118573,b
352739,b
254896,b
209581,b
90043,b
308382,b
64727,b
108534,b
19040,b
161051,b
366537,b
285277,b
104612,b
265338,b
325150,b
230566,b
24986,b
330726,b
231387,b
380558,b
58552,b
118302,b
400108,b
297276,b
181047,b
421082,b
186731,b
257802,b
62142,b
48263,b
403092,b
153666,b
182361,b
157508,b
122521,b
96786,b
61584,b
153509,b
63514,b
407628,b
394634,b
107196,b
171200,b
45656,b
190631,b
85239,b
299064,b
366264,b
415230,b
343924,b
92849,b
373171,b
339390,b
169506,b
295662,b
86781,b
330824,b
146840,b
245459,b
168081,b
77161,b
52815,b
390381,b
140960,b
195723,b
158887,b
221275,b
65900,b
205147,b
328217,b
114793,b
371473,b
352425,b
59941,b
234287,b
307305,b
184443,b
157499,b
220341,b
170878,b
69889,b
15320,b
257132,b
250260,b
411298,b
35577,b
393795,b
49202,b
116958,b
288921,b
918,b
338085,b
20774,b
263675,b
386198,b
411527,b
96319,b
326290,b
387144,b
343715,b
252888,b
91996,b
3267,b
204461,b
19716,b
35938,b
130325,b
343101,b
83864,b
321875,b
167413,b
63783,b
157534,b
93752,b
69772,b
187389,b
76344,b
307447,b
5847,b
74853,b
360334,b
36143,b
42289,b
335048,b
264904,b
140113,b
295070,b
381060,b
251657,b
32013,b
158209,b
283562,b
210941,b
111838,b
329442,b
127181,b
156722,b
236737,b
273591,b
129192,b
292383,b
316024,b
322774,b
168971,b
48658,b
260026,b
392861,b
29436,b
6218,b
379884,b
262372,b
353691,b
143019,b
244433,b
220012,b
8969,b
276248,b
415265,b
395717,b
163167,b
332430,b
168872,b
266329,b
52627,b
355807,b
61638,b
61540,b
332823,b
167658,b
317312,b
267585,b
106249,b
271293,b
375732,b
129758,b
93861,b
377708,b
79480,b
294784,b
24322,b
44347,b
307512,b
299338,b
392250,b
47270,b
186424,b
266120,b
268647,b
325321,b
76691,b
174663,b
131489,b
254173,b
238560,b
12864,b
121138,b
211604,b
139654,b
25993,b
252079,b
126940,b
175989,b
41829,b
140129,b
266739,b
57624,b
282438,b
312678,b
20979,b
181745,b
312729,b
400635,b
352546,b
183818,b
241631,b
403980,b
110047,b
214713,b
54121,b
78662,b
81285,b
121685,b
3600,b
37534,b
199834,b
362741,b
273630,b
319568,b
276547,b
87825,b
225195,b
155993,b
23879,b
10240,b
379781,b
191708,b
41208,b
84193,b
368293,b
76330,b
139364,b
297498,b
297240,b
189063,b
304436,b
30086,b
159924,b
82829,b
331364,b
346615,b
309419,b
263781,b
129627,b
79634,b
280104,b
275447,b
201683,b
281259,b
3839,b
166472,b
286111,b
159984,b
363350,b
357052,b
302888,b
273521,b
233804,b
405821,b
161052,b
388108,b
103915,b
147387,b
39635,b
336644,b
226488,b
407705,b
72971,b
176052,b
311251,b
154428,b
131163,b
386078,b
233809,b
144628,b
169819,b
194246,b
276092,b
109606,b
376026,b
116846,b
135477,b
162067,b
60870,b
193945,b
238789,b
170272,b
356528,b
84832,b
388931,b
340023,b
203683,b
48843,b
106241,b
392534,b
99502,b
29721,b
366991,b
56067,b
46666,b
286769,b
388121,b
261595,b
47039,b
186209,b
54004,b
80075,b
211630,b
19194,b
389656,b
44444,b
245195,b
11238,b
69915,b
147434,b
133934,b
157674,b
392434,b
177091,b
407381,b
11954,b
120465,b
339047,b
300426,b
87689,b
53520,b
257196,b
140935,b
270016,b
192658,b
71691,b
112921,b
277843,b
407072,b
23789,b
272090,b
184196,b
28422,b
363461,b
417291,b
172385,b
215474,b
256430,b
289743,b
192483,b
239673,b
160476,b
146255,b
395575,b
273684,b
266871,b
46015,b
393202,b
111134,b
264661,b
336060,b
40487,b
245528,b
270657,b
39107,b
265788,b
288336,b
190577,b
1318,b
20636,b
340305,b
272861,b
301152,b
337162,b
411521,b
205096,b
118044,b
259090,b
378806,b
112878,b
254516,b
128727,b
205933,b
95978,b
132886,b
222303,b
370406,b
359751,b
342328,b
273464,b
10452,b
253813,b
262326,b
416189,b
219620,b
215060,b
190921,b
6355,b
77713,b
108722,b
241928,b
402362,b
362194,b
78739,b
110654,b
414868,b
293418,b
79724,b
161025,b
9763,b
309924,b
167194,b
136023,b
220298,b
105523,b
126201,b
57796,b
231603,b
289136,b
270550,b
31916,b
346898,b
352522,b
414536,b
326886,b
14122,b
384734,b
294734,b
18632,b
231529,b
236730,b
298532,b
136004,b
25507,b
70054,b
166208,b
214467,b
198865,b
25235,b
103105,b
169716,b
182603,b
7881,b
397252,b
396927,b
419792,b
12654,b
235903,b
387530,b
167457,b
400458,b
255295,b
313597,b
315161,b
47811,b
352978,b
415164,b
13311,b
147803,b
253479,b
297437,b
10189,b
287315,b
334137,b
353143,b
335565,b
334944,b
260309,b
104024,b
148861,b
237834,b
191923,b
219016,b
402775,b
129969,b
380690,b
393898,b
59103,b
191430,b
365097,b
203814,b
296242,b
157142,b
338975,b
124693,b
420227,b
67014,b
21977,b
212619,b
47641,b
50907,b
26339,b
46112,b
194014,b
8996,b
34223,b
359742,b
342626,b
331707,b
80968,b
81830,b
245367,b
205525,b
74905,b
164230,b
97601,b
367660,b
212765,b
6949,b
292924,b
393371,b
387223,b
117424,b
78499,b
299820,b
188812,b
390439,b
157422,b
167360,b
387900,b
42886,b
239908,b
394630,b
93275,b
214237,b
232966,b
106831,b
291102,b
322675,b
257171,b
415171,b
287698,b
209226,b
201528,b
397878,b
262706,b
76293,b
131806,b
345491,b
12063,b
45072,b
390917,b
193214,b
210385,b
211004,b
87559,b
325101,b
99551,b
242211,b
308246,b
286007,b
385466,b
288733,b
306634,b
362657,b
35098,b
422486,b
108658,b
305415,b
375106,b
285854,b
96377,b
176833,b
280399,b
204876,b
59402,b
339744,b
252471,b
20266,b
27689,b
306531,b
412777,b
388855,b
417055,b
65118,b
288567,b
322382,b
128159,b
346364,b
207987,b
145218,b
302514,b
376664,b
282783,b
384543,b
93258,b
366035,b
205380,b
250361,b
318044,b
379410,b
285492,b
314231,b
6764,b
240392,b
35320,b
345276,b
303340,b
340875,b
317540,b
406055,b
379186,b
208583,b
367106,b
199183,b
367775,b
184922,b
370442,b
70303,b
353541,b
14490,b
81272,b
56723,b
261666,b
379074,b
57517,b
119793,b
389335,b
100968,b
256618,b
243275,b
289904,b
124764,b
358516,b
21622,b
340767,b
224491,b
332309,b
283222,b
419879,b
126652,b
414390,b
328509,b
10071,b
74155,b
196893,b
30528,b
261428,b
393235,b
413643,b
239261,b
164833,b
418922,b
91586,b
204428,b
229941,b
370272,b
420939,b
366807,b
372514,b
287195,b
263740,b
357137,b
252600,b
32129,b
158626,b
248508,b
141396,b
420558,b
188085,b
317076,b
257135,b
75361,b
160382,b
185224,b
326455,b
181403,b
218840,b
31203,b
322545,b
395461,b
218260,b
294193,b
306271,b
143108,b
181661,b
266613,b
59815,b
336454,b
200548,b
369911,b
187307,b
257809,b
70202,b
139480,b
37285,b
104214,b
382481,b
391597,b
172701,b
320138,b
187830,b
171556,b
98083,b
171017,b
128749,b
379005,b
216358,b
48794,b
27609,b
131328,b
41361,b
274181,b
278527,b
137004,b
316968,b
210295,b
371779,b
361815,b
207907,b
51964,b
27605,b
215172,b
284461,b
383287,b
85686,b
226913,b
409899,b
167380,b
263441,b
364969,b
402549,b
294332,b
395420,b
118736,b
363296,b
412030,b
102135,b
308655,b
174053,b
164058,b
4904,b
152685,b
348944,b
90891,b
40556,b
34727,b
116970,b
60598,b
48085,b
223778,b
72265,b
157657,b
18629,b
218324,b
30669,b
18090,b
295458,b
172473,b
154313,b
40294,b
48489,b
422165,b
204662,b
327123,b
250997,b
281477,b
166600,b
61826,b
295256,b
39142,b
160180,b
195040,b
276415,b
196952,b
154153,b
343753,b
145455,b
169184,b
374181,b
316835,b
243725,b
211083,b
182984,b
332004,b
100201,b
126111,b
421773,b
408362,b
319229,b
306599,b
345104,b
261513,b
247667,b
258555,b
230507,b
395861,b
418382,b
98607,b
159540,b
167238,b
415697,b
119426,b
374980,b
311745,b
87165,b
405343,b
21751,b
275063,b
70653,b
325777,b
345599,b
61595,b
75314,b
319511,b
170321,b
47276,b
218587,b
1181,b
377987,b
96584,b
6026,b
36122,b
134946,b
236484,b
228027,b
254742,b
89307,b
334032,b
386088,b
396196,b
51708,b
26635,b
274132,b
46202,b
124532,b
314942,b
227813,b
129022,b
244508,b
162959,b
252536,b
292532,b
231058,b
413475,b
219013,b
24626,b
295095,b
240859,b
94852,b
56804,b
71107,b
58296,b
331665,b
261973,b
276725,b
92439,b
54965,b
40818,b
194466,b
417407,b
256432,b
197753,b
207960,b
386189,b
79450,b
35152,b
108682,b
255057,b
42598,b
422933,b
326331,b
54409,b
181822,b
239102,b
241460,b
143470,b
31957,b
17317,b
116780,b
419057,b
275418,b
287242,b
5312,b
252905,b
267717,b
240233,b
7246,b
297726,b
394340,b
197281,b
335394,b
18185,b
52580,b
40755,b
254508,b
357344,b
24588,b
194768,b
322380,b
248381,b
363281,b
62497,b
132303,b
253297,b
363368,b
25406,b
143958,b
411376,b
231732,b
155455,b
64685,b
119686,b
35022,b
266032,b
215108,b
66007,b
25618,b
219704,b
418207,b
309565,b
166429,b
68768,b
414995,b
53568,b
131171,b
3092,b
3757,b
80563,b
390577,b
232045,b
189298,b
187698,b
27215,b
226833,b
114514,b
160988,b
348,b
84259,b
51084,b
125141,b
263531,b
334973,b
355739,b
219336,b
241635,b
137303,b
11209,b
251990,b
2392,b
182876,b
413715,b
14720,b
336005,b
383253,b
152996,b
56148,b
29197,b
341159,b
244120,b
322442,b
191282,b
26597,b
416498,b
344978,b
225055,b
240212,b
232536,b
23542,b
140387,b
57978,b
235492,b
352251,b
98987,b
232023,b
127766,b
269481,b
264652,b
239570,b
241971,b
373585,b
192466,b
195712,b
82356,b
297673,b
63919,b
193558,b
420169,b
219153,b
313682,b
112271,b
319603,b
31038,b
186676,b
374288,b
376509,b
71465,b
207128,b
187353,b
82312,b
188470,b
233684,b
127500,b
124036,b
41606,b
334413,b
388146,b
137677,b
200703,b
145850,b
293262,b
175784,b
269322,b
147383,b
403093,b
301017,b
64349,b
176800,b
73270,b
315456,b
63401,b
367726,b
316325,b
352591,b
141976,b
28400,b
259828,b
306697,b
101323,b
260499,b
350267,b
247466,b
201746,b
25385,b
337720,b
334346,b
232243,b
250954,b
268199,b
200687,b
237993,b
363659,b
168357,b
78062,b
267171,b
283138,b
124240,b
32813,b
415606,b
421669,b
405544,b
385850,b
42656,b
168874,b
239750,b
267631,b
372647,b
13876,b
285233,b
375988,b
2066,b
414976,b
331830,b
354793,b
184801,b
72845,b
145491,b
312624,b
181036,b
134157,b
194215,b
387170,b
303833,b
132241,b
2808,b
301563,b
174313,b
192082,b
183654,b
351205,b
192534,b
149052,b
294362,b
26509,b
204049,b
214772,b
372395,b
327272,b
142214,b
240638,b
198870,b
194309,b
229921,b
354339,b
319494,b
123940,b
244654,b
352326,b
38618,b
41345,b
58188,b
226813,b
410225,b
264622,b
324520,b
35900,b
386147,b
191581,b
297242,b
137888,b
120863,b
187482,b
285949,b
363277,b
372003,b
370503,b
184364,b
73309,b
198458,b
416125,b
190828,b
9198,b
157329,b
290730,b
168641,b
248369,b
10053,b
195048,b
421589,b
378218,b
247136,b
225128,b
86820,b
40141,b
5775,b
239411,b
97132,b
158917,b
44893,b
264372,b
390655,b
318507,b
24695,b
34562,b
255453,b
62169,b
50989,b
234882,b
179258,b
393353,b
417488,b
33447,b
22007,b
203362,b
